Source,Target,Type,Weight
5121,5312,Directed,0.246449
5121,5611,Directed,0.201222
5121,5612,Directed,0.305957
5121,5621,Directed,0.288755
5121,6112,Directed,0.214724
5121,8121,Directed,0.365079
5122,3112,Directed,0.246773
5122,3114,Directed,0.293015
5122,3115,Directed,0.360716
5122,3117,Directed,0.253506
5122,3119,Directed,0.225419
5122,3121,Directed,0.281535
5122,3151,Directed,0.296258
5122,3212,Directed,0.300733
5122,3313,Directed,0.240142
5122,3315,Directed,0.305894
5122,3335,Directed,0.283089
5122,3336,Directed,0.326309
5122,3341,Directed,0.243746
5122,3342,Directed,0.258758
5122,3344,Directed,0.210123
5122,3353,Directed,0.325631
5122,3359,Directed,0.205656
5122,4238,Directed,0.227177
5122,4249,Directed,0.232317
5122,4511,Directed,0.274153
5122,4512,Directed,0.220837
5122,4541,Directed,0.272195
5122,4811,Directed,0.208984
5122,4883,Directed,0.214798
5122,5616,Directed,0.229311
5122,7114,Directed,0.308973
5152,3113,Directed,0.214963
5152,3151,Directed,0.238943
5152,4231,Directed,0.200625
5152,4532,Directed,0.204074
5152,4811,Directed,0.204698
5152,5232,Directed,0.254183
5152,7112,Directed,0.223914
5179,3121,Directed,0.247403
5179,3254,Directed,0.27262
5179,3274,Directed,0.304441
5179,3352,Directed,0.224173
5179,4232,Directed,0.237323
5179,4234,Directed,0.288898
5179,5211,Directed,0.254136
5191,3131,Directed,0.218392
5191,5111,Directed,0.44984
5191,5211,Directed,0.284784
5211,2122,Directed,0.416256
5211,2123,Directed,0.227471
5211,2131,Directed,0.27684
5211,2211,Directed,0.243861
5211,2372,Directed,0.212662
5211,3112,Directed,0.525463
5211,3114,Directed,0.590188
5211,3115,Directed,0.709987
5211,3117,Directed,0.505867
5211,3119,Directed,0.305416
5211,3121,Directed,0.525463
5211,3122,Directed,0.630806
5211,3131,Directed,0.42368
5211,3141,Directed,0.291101
5211,3151,Directed,0.72471
5211,3161,Directed,0.200337
5211,3162,Directed,0.442815
5211,3211,Directed,0.297247
5211,3212,Directed,0.416256
5211,3222,Directed,0.425556
5211,3271,Directed,0.401778
5211,3274,Directed,0.352052
5211,3315,Directed,0.596044
5211,3321,Directed,0.289481
5211,3322,Directed,0.398657
5211,3323,Directed,0.312047
5211,3324,Directed,0.36399
5211,3325,Directed,0.381899
5211,3326,Directed,0.268506
5211,3328,Directed,0.401778
5211,3335,Directed,0.343564
5211,3336,Directed,0.444776
5211,3341,Directed,0.630806
5211,3342,Directed,0.55099
5211,3344,Directed,0.3089
5211,3346,Directed,0.306295
5211,3352,Directed,0.630806
5211,3353,Directed,0.546958
5211,3359,Directed,0.405629
5211,3361,Directed,0.66299
5211,3362,Directed,0.353006
5211,3364,Directed,0.785708
5211,3365,Directed,0.448724
5211,3372,Directed,0.399617
5211,4236,Directed,0.250595
5211,4237,Directed,0.461663
5211,4243,Directed,0.232866
5211,4247,Directed,0.685853
5211,4248,Directed,0.317877
5211,4512,Directed,0.445169
5211,4531,Directed,0.596044
5211,4541,Directed,0.338919
5211,4543,Directed,0.405027
5211,4831,Directed,0.353006
5211,4855,Directed,0.394717
5211,4869,Directed,0.356428
5211,5121,Directed,0.232866
5211,5331,Directed,0.217071
5211,5616,Directed,0.277552
5211,8111,Directed,0.315535
5222,3114,Directed,0.203758
5222,3151,Directed,0.325691
5222,3221,Directed,0.231786
5222,3274,Directed,0.231786
5222,3352,Directed,0.273179
5222,3353,Directed,0.20442
5222,3364,Directed,0.231786
5222,4231,Directed,0.207104
5222,4511,Directed,0.297337
5222,4512,Directed,0.25027
5222,4531,Directed,0.293934
5222,4532,Directed,0.223353
5222,4533,Directed,0.208504
5222,4541,Directed,0.207072
5222,4861,Directed,0.208305
5222,4869,Directed,0.242644
5222,5223,Directed,0.231786
5222,6212,Directed,0.258115
5223,2122,Directed,0.331008
5223,3112,Directed,0.247554
5223,3114,Directed,0.353672
5223,3119,Directed,0.204711
5223,3121,Directed,0.247554
5223,3131,Directed,0.200129
5223,3151,Directed,0.552312
5223,3161,Directed,0.304145
5223,3162,Directed,0.395356
5223,3274,Directed,0.304593
5223,3315,Directed,0.298707
5223,3323,Directed,0.290916
5223,3335,Directed,0.205928
5223,3336,Directed,0.272378
5223,3352,Directed,0.583346
5223,3353,Directed,0.323407
5223,3362,Directed,0.215369
5223,3364,Directed,0.437218
5223,3365,Directed,0.373236
5223,4235,Directed,0.207175
5223,4247,Directed,0.395356
5223,4248,Directed,0.446508
5223,4541,Directed,0.207914
5223,5211,Directed,0.333469
5223,5232,Directed,0.258835
5223,5239,Directed,0.225173
5223,5611,Directed,0.361497
5223,5612,Directed,0.320105
5231,2121,Directed,0.205133
5231,2211,Directed,0.276826
5231,3112,Directed,0.231068
5231,3114,Directed,0.216612
5231,3119,Directed,0.303619
5231,3121,Directed,0.452917
5231,3151,Directed,0.581584
5231,3222,Directed,0.317192
5231,3254,Directed,0.205133
5231,3274,Directed,0.509956
5231,3315,Directed,0.327978
5231,3323,Directed,0.26583
5231,3324,Directed,0.258652
5231,3325,Directed,0.238772
5231,3335,Directed,0.200438
5231,3336,Directed,0.368596
5231,3341,Directed,0.487679
5231,3342,Directed,0.275238
5231,3352,Directed,0.56686
5231,3353,Directed,0.352679
5231,3359,Directed,0.22774
5231,3362,Directed,0.209879
5231,3364,Directed,0.244641
5231,4236,Directed,0.408498
5231,4245,Directed,0.390769
5231,4247,Directed,0.47578
5231,4249,Directed,0.420732
5231,4512,Directed,0.205133
5231,4531,Directed,0.452917
5231,4543,Directed,0.47578
5231,4831,Directed,0.209879
5231,4869,Directed,0.322446
5231,5232,Directed,0.589137
5231,5331,Directed,0.323822
5231,5612,Directed,0.224438
5231,6113,Directed,0.224438
5231,7211,Directed,0.624852
5231,8111,Directed,0.25159
5232,2211,Directed,0.612424
5232,2372,Directed,0.417368
5232,3112,Directed,0.645847
5232,3114,Directed,0.409543
5232,3115,Directed,0.5837
5232,3119,Directed,0.366216
5232,3121,Directed,0.712794
5232,3122,Directed,0.902458
5232,3141,Directed,0.235395
5232,3151,Directed,0.996363
5232,3162,Directed,0.714468
5232,3222,Directed,0.316998
5232,3251,Directed,0.555671
5232,3253,Directed,0.34315
5232,3271,Directed,0.49734
5232,3274,Directed,0.225765
5232,3315,Directed,0.867696
5232,3321,Directed,0.260104
5232,3322,Directed,0.351551
5232,3324,Directed,0.372401
5232,3325,Directed,0.586605
5232,3326,Directed,0.401856
5232,3335,Directed,0.314187
5232,3336,Directed,0.415399
5232,3341,Directed,0.203488
5232,3342,Directed,0.32204
5232,3344,Directed,0.493402
5232,3346,Directed,0.334909
5232,3352,Directed,0.504518
5232,3353,Directed,0.563338
5232,3359,Directed,0.466428
5232,3361,Directed,0.390575
5232,3362,Directed,0.323628
5232,3364,Directed,0.65942
5232,4233,Directed,0.328427
5232,4234,Directed,0.300398
5232,4235,Directed,0.253286
5232,4238,Directed,0.575099
5232,4247,Directed,0.890559
5232,4421,Directed,0.601428
5232,4422,Directed,0.666369
5232,4531,Directed,0.867696
5232,4543,Directed,0.237347
5232,4811,Directed,0.469756
5232,4841,Directed,0.210788
5232,4861,Directed,0.459848
5232,4869,Directed,0.385042
5232,4885,Directed,0.370979
5232,5331,Directed,0.437571
5232,5611,Directed,0.738602
5232,5612,Directed,0.940247
5232,5621,Directed,0.445924
5232,6115,Directed,0.280503
5232,8111,Directed,0.490278
5239,2121,Directed,0.251755
5239,2122,Directed,0.319752
5239,2211,Directed,0.285659
5239,3112,Directed,0.344637
5239,3114,Directed,0.304627
5239,3115,Directed,0.391634
5239,3117,Directed,0.409362
5239,3119,Directed,0.241097
5239,3121,Directed,0.312452
5239,3122,Directed,0.534301
5239,3151,Directed,0.628206
5239,3162,Directed,0.647341
5239,3274,Directed,0.401676
5239,3315,Directed,0.441547
5239,3328,Directed,0.226093
5239,3336,Directed,0.290279
5239,3341,Directed,0.534301
5239,3352,Directed,0.534301
5239,3365,Directed,0.35222
5239,4238,Directed,0.206942
5239,4247,Directed,0.522402
5239,4248,Directed,0.443221
5239,4531,Directed,0.499539
5239,4543,Directed,0.346311
5239,5232,Directed,0.20979
5239,5259,Directed,0.235774
5239,5331,Directed,0.207717
5239,5611,Directed,0.370444
5239,5612,Directed,0.57209
5239,6214,Directed,0.295419
5239,6231,Directed,0.305274
5239,6232,Directed,0.284424
5239,6233,Directed,0.284424
5241,3112,Directed,0.274232
5241,3114,Directed,0.391664
5241,3117,Directed,0.329516
5241,3122,Directed,0.294754
5241,3131,Directed,0.434416
5241,3151,Directed,0.388658
5241,3162,Directed,0.231702
5241,3212,Directed,0.250901
5241,3241,Directed,0.203876
5241,3314,Directed,0.234056
5241,3335,Directed,0.214638
5241,3336,Directed,0.259992
5241,3341,Directed,0.397416
5241,3344,Directed,0.260514
5241,3352,Directed,0.419693
5241,3353,Directed,0.298057
5241,3361,Directed,0.259992
5241,3364,Directed,0.352746
5241,3365,Directed,0.334521
5241,3369,Directed,0.203195
5241,4236,Directed,0.243601
5241,4247,Directed,0.370005
5241,4248,Directed,0.328612
5241,4512,Directed,0.464505
5241,4541,Directed,0.206987
5241,4855,Directed,0.211632
5241,4861,Directed,0.204326
5241,4869,Directed,0.242225
5241,5616,Directed,0.252076
5241,7114,Directed,0.234056
5242,3114,Directed,0.20449
5242,3151,Directed,0.2764
5242,3254,Directed,0.28992
5242,3352,Directed,0.299466
5242,3361,Directed,0.310461
5242,4249,Directed,0.250248
5242,4512,Directed,0.265097
5242,5241,Directed,0.220284
5242,5259,Directed,0.226515
5259,2111,Directed,0.210403
5259,2121,Directed,0.392743
5259,2122,Directed,0.326041
5259,3112,Directed,0.242587
5259,3114,Directed,0.36801
5259,3115,Directed,0.259621
5259,3151,Directed,0.438201
5259,3212,Directed,0.222501
5259,3315,Directed,0.29374
5259,3321,Directed,0.288207
5259,3322,Directed,0.260044
5259,3324,Directed,0.270171
5259,3326,Directed,0.28863
5259,3335,Directed,0.243365
5259,3336,Directed,0.242587
5259,3344,Directed,0.275779
5259,3346,Directed,0.253868
5259,3352,Directed,0.277349
5259,3353,Directed,0.260449
5259,3359,Directed,0.353203
5259,3362,Directed,0.210403
5259,3364,Directed,0.277349
5259,3372,Directed,0.202947
5259,4238,Directed,0.25102
5259,4247,Directed,0.441541
5259,4249,Directed,0.210403
5259,4512,Directed,0.346985
5259,4531,Directed,0.242587
5259,4541,Directed,0.215912
5259,4861,Directed,0.274072
5259,4869,Directed,0.254783
5259,5232,Directed,0.378807
5259,5239,Directed,0.5346
5259,5242,Directed,0.335341
5259,5331,Directed,0.440851
5259,5612,Directed,0.315138
5259,5616,Directed,0.225126
5311,2211,Directed,0.211449
5311,3151,Directed,0.240001
5311,3162,Directed,0.293898
5311,3253,Directed,0.240001
5311,3256,Directed,0.23885
5311,4247,Directed,0.221347
5311,4249,Directed,0.204088
5311,4832,Directed,0.201954
5311,5232,Directed,0.344464
5311,6112,Directed,0.261795
5311,7113,Directed,0.377089
5312,2122,Directed,0.320061
5312,3114,Directed,0.299259
5312,3115,Directed,0.215852
5312,3117,Directed,0.201396
5312,3121,Directed,0.277999
5312,3131,Directed,0.209386
5312,3141,Directed,0.233302
5312,3151,Directed,0.420239
5312,3162,Directed,0.376583
5312,3169,Directed,0.201211
5312,3273,Directed,0.233877
5312,3315,Directed,0.25681
5312,3352,Directed,0.291572
5312,3359,Directed,0.207725
5312,3361,Directed,0.219022
5312,3364,Directed,0.349564
5312,4245,Directed,0.273844
5312,4247,Directed,0.314435
5312,4249,Directed,0.224626
5312,4512,Directed,0.219879
5312,4811,Directed,0.211053
5312,4922,Directed,0.201396
5312,5232,Directed,0.365001
5312,5313,Directed,0.658388
5312,5611,Directed,0.266018
5312,6112,Directed,0.253368
5312,6214,Directed,0.228781
5313,2122,Directed,0.34585
5313,3114,Directed,0.330725
5313,3115,Directed,0.308587
5313,3119,Directed,0.223729
5313,3121,Directed,0.278965
5313,3151,Directed,0.545159
5313,3162,Directed,0.372409
5313,3274,Directed,0.251682
5313,3315,Directed,0.349546
5313,3321,Directed,0.219075
5313,3336,Directed,0.265225
5313,3344,Directed,0.21829
5313,3359,Directed,0.249308
5313,3361,Directed,0.311757
5313,3364,Directed,0.317361
5313,3372,Directed,0.222755
5313,4245,Directed,0.287398
5313,4249,Directed,0.317361
5313,4512,Directed,0.277853
5313,4541,Directed,0.206365
5313,4811,Directed,0.303788
5313,4831,Directed,0.224607
5313,5232,Directed,0.395589
5313,5312,Directed,0.549675
5313,5331,Directed,0.206663
5313,5612,Directed,0.217977
5313,6211,Directed,0.224607
5322,5323,Directed,0.21233
5322,5324,Directed,0.214902
5322,6244,Directed,0.232547
5323,3253,Directed,0.214645
5323,4879,Directed,0.303976
5323,5322,Directed,0.270625
5323,5324,Directed,0.417372
5323,6244,Directed,0.31899
5323,7112,Directed,0.3026
5323,7131,Directed,0.258764
5323,7132,Directed,0.259195
5323,7139,Directed,0.203392
5324,2122,Directed,0.22647
5324,3151,Directed,0.233894
5324,4879,Directed,0.419502
5324,5211,Directed,0.33727
5324,5322,Directed,0.349262
5324,5323,Directed,0.488752
5324,6244,Directed,0.409985
5324,7111,Directed,0.240812
5324,7112,Directed,0.466769
5324,7131,Directed,0.36266
5324,7132,Directed,0.364832
5324,7139,Directed,0.377724
5324,8123,Directed,0.263983
5331,2122,Directed,0.322464
5331,2131,Directed,0.206529
5331,3112,Directed,0.222411
5331,3115,Directed,0.394346
5331,3122,Directed,0.235984
5331,3162,Directed,0.400176
5331,3169,Directed,0.233578
5331,3254,Directed,0.254467
5331,3274,Directed,0.299653
5331,3315,Directed,0.298132
5331,3328,Directed,0.270198
5331,3335,Directed,0.240629
5331,3342,Directed,0.219837
5331,3344,Directed,0.279225
5331,3353,Directed,0.239286
5331,4247,Directed,0.224085
5331,4249,Directed,0.265947
5331,4512,Directed,0.254467
5331,4531,Directed,0.201222
5331,4861,Directed,0.252011
5331,4869,Directed,0.230451
5331,5211,Directed,0.287136
5331,5232,Directed,0.212503
5331,5239,Directed,0.307159
5331,5259,Directed,0.4341
5331,5616,Directed,0.250707
5411,3112,Directed,0.201257
5411,3114,Directed,0.205285
5411,3361,Directed,0.207506
5411,3364,Directed,0.307947
5411,4234,Directed,0.20165
5411,4238,Directed,0.223626
5411,4249,Directed,0.246677
5411,4512,Directed,0.268439
5411,4531,Directed,0.316651
5411,4532,Directed,0.226474
5411,4541,Directed,0.210794
5411,4543,Directed,0.230369
5411,5222,Directed,0.245903
5411,5616,Directed,0.202279
5411,8111,Directed,0.275024
5411,8121,Directed,0.313624
5412,3151,Directed,0.302984
5412,3336,Directed,0.230175
5412,4247,Directed,0.242937
5412,4512,Directed,0.262325
5412,4861,Directed,0.205801
5412,5222,Directed,0.27966
5412,5231,Directed,0.246868
5412,5612,Directed,0.246868
5412,6212,Directed,0.243841
5412,8111,Directed,0.249196
5412,8131,Directed,0.254837
5413,2121,Directed,0.214131
5413,2122,Directed,0.369279
5413,3112,Directed,0.251966
5413,3114,Directed,0.279969
5413,3151,Directed,0.289552
5413,3162,Directed,0.375634
5413,3169,Directed,0.230225
5413,3336,Directed,0.231467
5413,3341,Directed,0.250006
5413,3342,Directed,0.21729
5413,3352,Directed,0.274829
5413,3364,Directed,0.288402
5413,4245,Directed,0.284374
5413,4512,Directed,0.281078
5413,5232,Directed,0.217924
5413,5616,Directed,0.2384
5413,5619,Directed,0.209436
5414,3112,Directed,0.291733
5414,3131,Directed,0.244309
5414,3151,Directed,0.341219
5414,3162,Directed,0.276808
5414,3261,Directed,0.214608
5414,3274,Directed,0.326495
5414,3335,Directed,0.292511
5414,3341,Directed,0.229585
5414,4232,Directed,0.248412
5414,4236,Directed,0.225038
5414,4238,Directed,0.300167
5414,4241,Directed,0.222407
5414,4249,Directed,0.356459
5414,4421,Directed,0.268504
5414,4422,Directed,0.266498
5414,4511,Directed,0.252167
5414,4512,Directed,0.286987
5414,4532,Directed,0.300688
5414,4872,Directed,0.29045
5414,4883,Directed,0.235541
5414,5122,Directed,0.208696
5414,5211,Directed,0.298467
5414,5232,Directed,0.265226
5414,5611,Directed,0.300941
5414,5612,Directed,0.415437
5414,5614,Directed,0.371479
5414,5616,Directed,0.64534
5414,5619,Directed,0.582351
5414,7114,Directed,0.458922
5416,3114,Directed,0.230855
5416,3115,Directed,0.222081
5416,3117,Directed,0.207626
5416,3162,Directed,0.206722
5416,3315,Directed,0.26304
5416,3335,Directed,0.226946
5416,3336,Directed,0.275629
5416,3342,Directed,0.240263
5416,3364,Directed,0.230855
5416,4234,Directed,0.207626
5416,4238,Directed,0.297802
5416,4247,Directed,0.285903
5416,4512,Directed,0.316286
5416,4531,Directed,0.26304
5416,4541,Directed,0.203196
5416,5211,Directed,0.269773
5416,5413,Directed,0.452704
5416,5612,Directed,0.335591
5416,5613,Directed,0.393487
5416,5616,Directed,0.245579
5416,5617,Directed,0.440747
5416,5619,Directed,0.243795
5416,6211,Directed,0.35995
5416,6231,Directed,0.268347
5416,6232,Directed,0.269773
5416,6233,Directed,0.290963
5416,7115,Directed,0.35942
5417,2121,Directed,0.274059
5417,2122,Directed,0.207358
5417,3112,Directed,0.299995
5417,3122,Directed,0.459696
5417,3162,Directed,0.271706
5417,3256,Directed,0.216658
5417,3336,Directed,0.245638
5417,3341,Directed,0.237847
5417,3344,Directed,0.2347
5417,3352,Directed,0.413939
5417,3353,Directed,0.266704
5417,3364,Directed,0.354961
5417,4238,Directed,0.229247
5417,4247,Directed,0.322858
5417,4511,Directed,0.204911
5417,4512,Directed,0.388003
5417,4831,Directed,0.233048
5417,5232,Directed,0.202132
5418,3112,Directed,0.228609
5418,3114,Directed,0.309725
5418,3121,Directed,0.228609
5418,3122,Directed,0.325519
5418,3131,Directed,0.310279
5418,3151,Directed,0.368271
5418,3274,Directed,0.213097
5418,3322,Directed,0.218309
5418,3323,Directed,0.249798
5418,3336,Directed,0.282157
5418,3341,Directed,0.263371
5418,3342,Directed,0.205832
5418,3344,Directed,0.217493
5418,3352,Directed,0.295556
5418,3359,Directed,0.208248
5418,3364,Directed,0.345722
5418,4234,Directed,0.325519
5418,4238,Directed,0.366137
5418,4247,Directed,0.40077
5418,4511,Directed,0.233462
5418,4512,Directed,0.306214
5418,4531,Directed,0.290757
5418,4541,Directed,0.228609
5418,4861,Directed,0.201667
5418,4869,Directed,0.220284
5418,5417,Directed,0.54821
5418,5612,Directed,0.284126
5418,7211,Directed,0.228609
5419,3361,Directed,0.213608
5511,2121,Directed,0.423574
5511,3151,Directed,0.374056
5511,3162,Directed,0.31401
5511,3221,Directed,0.308181
5511,3222,Directed,0.234603
5511,3274,Directed,0.205518
5511,3315,Directed,0.280152
5511,3336,Directed,0.293694
5511,3341,Directed,0.250189
5511,3352,Directed,0.250189
5511,3359,Directed,0.242062
5511,3362,Directed,0.201924
5511,3364,Directed,0.372906
5511,4247,Directed,0.51813
5511,4249,Directed,0.213205
5511,4531,Directed,0.24539
5511,4861,Directed,0.205518
5511,4869,Directed,0.227623
5511,5232,Directed,0.256671
5611,3112,Directed,0.265095
5611,3122,Directed,0.35785
5611,3151,Directed,0.275663
5611,3162,Directed,0.308162
5611,3274,Directed,0.35785
5611,4236,Directed,0.392612
5611,4241,Directed,0.225732
5611,4247,Directed,0.34595
5611,4248,Directed,0.221012
5611,4249,Directed,0.232911
5611,4511,Directed,0.292121
5611,4512,Directed,0.348304
5611,4532,Directed,0.227307
5611,4883,Directed,0.222692
5611,5232,Directed,0.20943
5611,5414,Directed,0.391725
5611,5612,Directed,0.747821
5611,5616,Directed,0.298327
5611,5619,Directed,0.431745
5612,3112,Directed,0.216922
5612,3151,Directed,0.236444
5612,3162,Directed,0.326935
5612,3274,Directed,0.353142
5612,3364,Directed,0.271887
5612,3365,Directed,0.22087
5612,4236,Directed,0.427775
5612,4511,Directed,0.310894
5612,4512,Directed,0.30493
5612,4532,Directed,0.24608
5612,4872,Directed,0.204358
5612,4883,Directed,0.241465
5612,5414,Directed,0.404821
5612,5611,Directed,0.610706
5612,5616,Directed,0.294436
5612,5619,Directed,0.454928
5613,3114,Directed,0.225702
5613,3115,Directed,0.288708
5613,3117,Directed,0.21626
5613,3121,Directed,0.271675
5613,3131,Directed,0.22425
5613,3151,Directed,0.275403
5613,3162,Directed,0.215356
5613,3315,Directed,0.243646
5613,3336,Directed,0.210018
5613,3341,Directed,0.209527
5613,3352,Directed,0.209527
5613,3364,Directed,0.201702
5613,3365,Directed,0.221265
5613,3369,Directed,0.205923
5613,4512,Directed,0.296892
5613,4531,Directed,0.271675
5613,5211,Directed,0.357589
5613,5416,Directed,0.208201
5613,5612,Directed,0.219287
5614,3274,Directed,0.229569
5614,4238,Directed,0.205323
5614,4511,Directed,0.206541
5614,4512,Directed,0.26944
5614,4532,Directed,0.237684
5614,5211,Directed,0.26944
5614,5414,Directed,0.371067
5614,5612,Directed,0.307229
5614,5616,Directed,0.323672
5614,5619,Directed,0.283229
5614,7114,Directed,0.238126
5615,3274,Directed,0.223989
5615,3336,Directed,0.201534
5615,4512,Directed,0.229956
5615,5616,Directed,0.22204
5615,8133,Directed,0.517334
5616,3112,Directed,0.274664
5616,3114,Directed,0.225446
5616,3117,Directed,0.230245
5616,3274,Directed,0.320421
5616,3341,Directed,0.24984
5616,3361,Directed,0.247871
5616,3365,Directed,0.256439
5616,4232,Directed,0.200946
5616,4236,Directed,0.262429
5616,4238,Directed,0.203916
5616,4249,Directed,0.350385
5616,4421,Directed,0.230245
5616,4422,Directed,0.347574
5616,4511,Directed,0.295311
5616,4532,Directed,0.352606
5616,4853,Directed,0.21865
5616,4872,Directed,0.328041
5616,4883,Directed,0.269584
5616,5411,Directed,0.229341
5616,5414,Directed,0.619074
5616,5611,Directed,0.332656
5616,5612,Directed,0.409362
5616,5614,Directed,0.27563
5616,5619,Directed,0.712721
5616,6222,Directed,0.242338
5616,6223,Directed,0.222135
5616,7114,Directed,0.427041
5617,3114,Directed,0.220878
5617,3162,Directed,0.268238
5617,4512,Directed,0.203645
5617,4531,Directed,0.275339
5617,5413,Directed,0.336576
5617,5416,Directed,0.323041
5617,5612,Directed,0.250979
5619,3112,Directed,0.247071
5619,3274,Directed,0.247628
5619,3341,Directed,0.200528
5619,4236,Directed,0.252626
5619,4249,Directed,0.301072
5619,4422,Directed,0.211111
5619,4511,Directed,0.230204
5619,4532,Directed,0.258397
5619,4853,Directed,0.217346
5619,4872,Directed,0.251454
5619,4883,Directed,0.228705
5619,5411,Directed,0.201218
5619,5414,Directed,0.566685
5619,5611,Directed,0.318105
5619,5612,Directed,0.36005
5619,5614,Directed,0.229523
5619,5616,Directed,0.710247
5619,7114,Directed,0.364226
5621,4841,Directed,0.300221
5621,4842,Directed,0.242189
5621,4922,Directed,0.202034
5622,2213,Directed,0.416033
5622,3131,Directed,0.214336
5622,3151,Directed,0.311246
5622,4247,Directed,0.205443
5622,5629,Directed,0.532347
5629,2213,Directed,0.432731
5629,3151,Directed,0.264433
5629,3212,Directed,0.203764
5629,4247,Directed,0.248806
5629,5619,Directed,0.200707
5629,5622,Directed,0.564583
6111,3162,Directed,0.297025
6112,3151,Directed,0.234359
6112,4512,Directed,0.335029
6112,4531,Directed,0.327541
6112,4543,Directed,0.215706
6112,6113,Directed,0.576183
6113,3122,Directed,0.299075
6113,3341,Directed,0.202165
6113,3352,Directed,0.243557
6113,4512,Directed,0.295282
6113,5211,Directed,0.253317
6114,2121,Directed,0.309603
6114,3112,Directed,0.230803
6114,3114,Directed,0.282165
6114,3131,Directed,0.208933
6114,3151,Directed,0.318077
6114,3161,Directed,0.219672
6114,3162,Directed,0.337212
6114,3256,Directed,0.244376
6114,3274,Directed,0.274478
6114,3352,Directed,0.252202
6114,3364,Directed,0.244376
6114,3365,Directed,0.324638
6114,4245,Directed,0.206444
6114,4247,Directed,0.462151
6114,4512,Directed,0.367595
6114,4541,Directed,0.203353
6114,5211,Directed,0.224173
6114,5232,Directed,0.200692
6114,6115,Directed,0.409528
6115,2121,Directed,0.278359
6115,3112,Directed,0.225113
6115,3114,Directed,0.336835
6115,3131,Directed,0.235681
6115,3151,Directed,0.411772
6115,3162,Directed,0.430907
6115,3274,Directed,0.243234
6115,3315,Directed,0.225113
6115,3352,Directed,0.27211
6115,3353,Directed,0.209196
6115,3361,Directed,0.203924
6115,3365,Directed,0.311877
6115,4247,Directed,0.372915
6115,4512,Directed,0.278359
6115,5232,Directed,0.256598
6115,5612,Directed,0.230717
6115,6114,Directed,0.56351
6116,3114,Directed,0.263544
6116,3117,Directed,0.23358
6116,3131,Directed,0.347688
6116,3151,Directed,0.347688
6116,3161,Directed,0.22908
6116,3162,Directed,0.279673
6116,3341,Directed,0.220991
6116,3352,Directed,0.245815
6116,3364,Directed,0.224626
6116,4922,Directed,0.217786
6116,5211,Directed,0.263544
6116,5612,Directed,0.271369
6116,6112,Directed,0.268091
6116,6114,Directed,0.226336
6116,6117,Directed,0.556469
6117,3114,Directed,0.20318
6117,3115,Directed,0.319345
6117,3117,Directed,0.304889
6117,3131,Directed,0.312879
6117,3151,Directed,0.523732
6117,3162,Directed,0.258227
6117,3254,Directed,0.413549
6117,3274,Directed,0.230255
6117,3324,Directed,0.225159
6117,3341,Directed,0.270127
6117,3352,Directed,0.240163
6117,3359,Directed,0.232037
6117,3364,Directed,0.20318
6117,4243,Directed,0.211005
6117,4247,Directed,0.417928
6117,5211,Directed,0.270127
6117,5611,Directed,0.231209
6117,5612,Directed,0.374862
6117,6114,Directed,0.313592
6117,6116,Directed,0.590132
6214,3162,Directed,0.224746
6214,3352,Directed,0.24888
6214,3364,Directed,0.209207
6214,6219,Directed,0.360786
6219,3162,Directed,0.211049
6219,3365,Directed,0.216958
6219,6214,Directed,0.375558
6221,6222,Directed,0.25316
6221,6223,Directed,0.240195
6222,3274,Directed,0.237789
6222,5211,Directed,0.225273
6222,5612,Directed,0.246671
6222,6221,Directed,0.313999
6222,6223,Directed,0.422621
6223,3274,Directed,0.261929
6223,4236,Directed,0.221741
6223,5211,Directed,0.249412
6223,5612,Directed,0.236048
6223,5616,Directed,0.208827
6223,6221,Directed,0.325364
6223,6222,Directed,0.434171
6244,4879,Directed,0.269837
6244,5211,Directed,0.231436
6244,5322,Directed,0.235347
6244,5323,Directed,0.253031
6244,5324,Directed,0.251855
6244,6113,Directed,0.207077
6244,7112,Directed,0.278305
6244,7131,Directed,0.218018
6244,7132,Directed,0.22019
7111,2122,Directed,0.331677
7111,3114,Directed,0.229402
7111,3115,Directed,0.227468
7111,3161,Directed,0.240696
7111,3162,Directed,0.496539
7111,3256,Directed,0.245197
7111,3273,Directed,0.24727
7111,3274,Directed,0.346654
7111,3315,Directed,0.307345
7111,3336,Directed,0.281016
7111,3341,Directed,0.286589
7111,3342,Directed,0.22905
7111,4531,Directed,0.608375
7111,4855,Directed,0.213227
7111,5232,Directed,0.221716
7111,5616,Directed,0.295636
7111,6112,Directed,0.221716
7111,6214,Directed,0.210435
7111,7112,Directed,0.342534
7111,7114,Directed,0.804635
7112,2122,Directed,0.231954
7112,3114,Directed,0.254618
7112,3132,Directed,0.20509
7112,3271,Directed,0.217476
7112,3274,Directed,0.246931
7112,3315,Directed,0.359353
7112,3341,Directed,0.224655
7112,3342,Directed,0.256056
7112,3344,Directed,0.217903
7112,3346,Directed,0.217773
7112,3353,Directed,0.224353
7112,3364,Directed,0.292406
7112,4234,Directed,0.234414
7112,4879,Directed,0.520766
7112,5232,Directed,0.226728
7112,5322,Directed,0.270015
7112,5323,Directed,0.328477
7112,5324,Directed,0.424294
7112,6112,Directed,0.238962
7112,6244,Directed,0.385072
7112,7111,Directed,0.572881
7112,7114,Directed,0.340048
7112,7131,Directed,0.47554
7112,7132,Directed,0.474384
7112,7139,Directed,0.506626
7112,7223,Directed,0.265348
